slab,epoch,total_epoch,training_elapsed_sec,total_loss,pde_loss,ic_loss,bc_loss,bc_gradient_loss
0,4600,4600,139.2750310599804,0.003829752095043659,5.181725282454863e-05,0.003641076385974884,6.67823405819945e-05,7.007611566223204e-05
0,4700,4700,142.280069924891,0.003440198954194784,9.840902930591255e-05,0.0031327460892498493,6.094740456319414e-05,0.00014809641288593411
0,4800,4800,145.25435779988766,0.003323969431221485,0.00012414832599461079,0.00292815244756639,8.72886594152078e-05,0.0001843800419010222
0,4900,4900,148.25214733183384,0.003496784484013915,0.00016089886776171625,0.002777209971100092,0.00037021562457084656,0.00018846007878892124
0,5000,5000,151.25533214583993,0.0030679202172905207,0.00010804068733705208,0.002681140787899494,0.00011833965982077643,0.00016039902402553707
0,5100,5100,154.25449439138174,0.0030485077295452356,0.00015498502762056887,0.002308409893885255,0.00033975380938500166,0.00024535894044674933
0,5200,5200,157.25694777444005,0.003177940146997571,0.00017612677766010165,0.0020042858086526394,0.0005837830831296742,0.0004137443902436644
0,5300,5300,160.25688277557492,0.0024546943604946136,0.00017501870752312243,0.0018869842169806361,0.000249880482442677,0.00014281088078860193
0,5400,5400,163.25815685465932,0.0023369977716356516,0.00019819701265078038,0.0016976350452750921,0.00026385230012238026,0.0001773133990354836
0,5500,5500,166.25660891085863,0.002247004769742489,0.00027562101604416966,0.0014742400962859392,0.0002978027914650738,0.00019934106967411935
0,5600,5600,169.2435104213655,0.0021742088720202446,0.0002562273293733597,0.0014527977909892797,0.00019635498756542802,0.0002688287931960076
0,5700,5700,172.24485318362713,0.0020802754443138838,0.00027015586965717375,0.0013295045355334878,0.00017608448979444802,0.00030453066574409604
0,5800,5800,175.24348725751042,0.0021119299344718456,0.00026220452855341136,0.00134558929130435,0.0002750590501818806,0.00022907700622454286
0,5900,5900,178.24503679946065,0.002878624014556408,0.00033767492277547717,0.0013306054752320051,0.00030569484806619585,0.0009046488557942212
0,6000,6000,181.24662578850985,0.0016819987213239074,0.00023591582430526614,0.0010639755055308342,0.00021567466319538653,0.0001664326700847596
0,6100,6100,184.2321612648666,0.0017670915694907308,0.0002598341088742018,0.00110569316893816,0.0001762642350513488,0.00022530012938659638
0,6200,6200,187.23534033820033,0.0016831053653731942,0.0002442029654048383,0.0009550964459776878,0.0002723635407164693,0.00021144238417036831
0,6300,6300,190.23368296027184,0.001630459213629365,0.00025832714163698256,0.0009694292675703764,0.0002413909533061087,0.00016131179290823638
0,6400,6400,193.21799053251743,0.00158071203622967,0.0002475049695931375,0.0009722930262796581,0.00017973869398701936,0.00018117527361027896
0,6500,6500,196.22173946723342,0.0013934423914179206,0.00026350427651777864,0.0008267087978310883,0.00015846786845941097,0.000144761404953897
0,6600,6600,199.21802369505167,0.00222132820636034,0.0002359342179261148,0.0012122344924136996,0.00016871356638148427,0.0006044460460543633
0,6700,6700,202.22043968364596,0.001262310310266912,0.00022778021229896694,0.0008172698435373604,9.145554940914735e-05,0.00012580463953781873
0,6800,6800,205.22715468332171,0.0010812716791406274,0.00019092077855020761,0.0007093221647664905,9.496352868154645e-05,8.6065279901959e-05
0,6900,6900,208.22935636341572,0.00120150379370898,0.0001701531873550266,0.0007803121116012335,9.024109749589115e-05,0.0001607973681529984
0,7000,7000,211.22426731139421,0.0011211629025638103,0.0002051343908533454,0.0005941714625805616,0.00017960199329536408,0.00014225505583453923
0,7100,7100,214.20043318718672,0.0010032965801656246,0.00015388347674161196,0.0006411491776816547,6.918775761732832e-05,0.0001390761462971568
0,7200,7200,217.2002083286643,0.000994889298453927,0.0001424490474164486,0.0006250279257073998,6.998715252848342e-05,0.0001574251800775528
0,7300,7300,220.16732236370444,0.0008349500130861998,0.00014939716493245214,0.0005513617070391774,4.367769724922255e-05,9.051340748555958e-05
0,7400,7400,223.1475109681487,0.0008902250556275249,0.00014468419249169528,0.0005103374132886529,7.01846438460052e-05,0.000165018776897341
0,7500,7500,226.13680101186037,0.0009109836537390947,0.00013680910342372954,0.0005432063480839133,4.1971470636781305e-05,0.0001889967534225434
0,7600,7600,229.13582883030176,0.000864197441842407,0.00015782812261022627,0.0005111575592309237,4.457460454432294e-05,0.00015063716273289174
0,7700,7700,232.1200419254601,0.0015298723010346293,0.00015226892719510943,0.0006897816783748567,0.00012766306463163346,0.0005601586308330297
0,7800,7800,235.11893383413553,0.0007648404571227729,0.00011539932893356308,0.000446811958681792,3.99842974729836e-05,0.00016264489386230707
0,7900,7900,238.12556802853942,0.0008347423863597214,0.00012008249905193225,0.00046456692507490516,6.663687236141413e-05,0.00018345605349168181
0,8000,8000,241.12094208225608,0.0007228579488582909,0.00011856322817038745,0.00035882380325347185,9.603299258742481e-05,0.00014943791029509157
0,8100,8100,244.11176513135433,0.0006205280660651624,9.224505629390478e-05,0.00038899737410247326,4.556560452328995e-05,9.372003842145205e-05
0,8200,8200,247.10172156244516,0.000586401904001832,0.00010315341933164746,0.0003422402951400727,4.516491026151925e-05,9.584329382050782e-05
0,8300,8300,250.10030647739768,0.000586726819165051,7.891170389484614e-05,0.00036184326745569706,3.639914211817086e-05,0.00010957267659250647
0,8400,8400,253.09416281804442,0.0005472191260196269,0.00013479750487022102,0.0003160957421641797,3.495224518701434e-05,6.137361197033897e-05
0,8500,8500,256.08643989637494,0.0005695934523828328,0.00011096158414147794,0.0003062767500523478,3.872142406180501e-05,0.0001136336795752868
0,8600,8600,259.075530834496,0.0006343241548165679,0.00014507316518574953,0.00028284010477364063,0.00011413378524594009,9.227707050740719e-05
0,8700,8700,262.05887952819467,0.0006076282588765025,0.00011354235175531358,0.00030113657703623176,5.006595893064514e-05,0.0001428833493264392
0,8800,8800,265.0556111559272,0.0009305303683504462,0.0001277743576793,0.0004461307544261217,8.707218512427062e-05,0.00026955301291309297
0,8900,8900,268.05197798088193,0.0005847515421919525,9.312924521509558e-05,0.00024544779444113374,8.390787843381986e-05,0.0001622666313778609
0,9000,9000,271.0458141192794,0.0006214703316800296,9.650944411987439e-05,0.00028530246345326304,0.00010255504457745701,0.00013710337225347757
0,9100,9100,274.0221205353737,0.0004179390089120716,8.231964602600783e-05,0.0002365221589570865,3.044035838684067e-05,6.865683099022135e-05
0,9200,9200,277.0223037712276,0.0004549746518023312,9.258644422516227e-05,0.0002533432561904192,2.9924856789875776e-05,7.912009459687397e-05
0,9300,9300,280.0251283943653,0.0004323754692450166,9.22825129237026e-05,0.00020866518025286496,3.47092718584463e-05,9.671847510617226e-05
0,9400,9400,283.0182370431721,0.00040326290763914585,9.048156789503992e-05,0.00021496598492376506,2.572406447143294e-05,7.209127943497151e-05
0,9500,9500,286.0129597634077,0.00047368512605316937,6.83765101712197e-05,0.00022534799063578248,8.838616486173123e-05,9.157447493635118e-05
0,9600,9600,289.01479932293296,0.00041563675040379167,8.934814832173288e-05,0.00019298952247481793,5.318376133800484e-05,8.011532190721482e-05
0,9700,9700,292.0139602832496,0.0008713905699551105,0.0001252553629456088,0.0003183605440426618,6.172534631332383e-05,0.00036604932392947376
0,9800,9800,295.0018576569855,0.0007317432900890708,0.0002371202572248876,0.000289514078758657,2.456292713759467e-05,0.00018054603424388915
0,9900,9900,297.9737119525671,0.0006897920975461602,7.355987327173352e-05,0.00021340145030990243,3.8210673665162176e-05,0.00036462012212723494
0,10000,10000,300.9579783529043,0.00036823988193646073,5.628099461318925e-05,0.00015931348025333136,3.2786207157187164e-05,0.00011985917808488011
0,10100,10100,303.96538541838527,0.00038411046261899173,6.582738569704816e-05,0.00018601327610667795,3.234919859096408e-05,9.992060222430155e-05
0,10200,10200,306.96429117396474,0.0003245803527534008,7.276255200849846e-05,0.00014644871407654136,4.499370334087871e-05,6.037537968950346e-05
0,10300,10300,309.9634191542864,0.0003587209794204682,7.377714064205065e-05,0.00018134163110516965,2.2826216081739403e-05,8.07759934104979e-05
0,10400,10400,312.9618552289903,0.000392674352042377,7.868879765737802e-05,0.000170165702002123,4.35015645052772e-05,0.00010031829151557758
0,10500,10500,315.95721419900656,0.00047590784379281104,0.00011471079778857529,0.00018250662833452225,2.196629429818131e-05,0.000156724127009511
0,10600,10600,318.94382309541106,0.0008262409828603268,0.0001017291215248406,0.0003483118489384651,8.818189962767065e-05,0.0002880181709770113
0,10700,10700,321.93598574772477,0.0003011707158293575,5.533538933377713e-05,0.00011501281551318243,3.243765240767971e-05,9.838485857471824e-05
0,10800,10800,324.9369256682694,0.00031563948141410947,7.438143802573904e-05,0.00015171364066191018,2.6577596145216376e-05,6.296679930528626e-05
0,10900,10900,327.9322417266667,0.00026882762904278934,5.2219536883058026e-05,0.00014450703747570515,2.3553935534437187e-05,4.8547117330599576e-05
0,11000,11000,330.9306500554085,0.00024584413040429354,6.515505810966715e-05,0.00013252190547063947,1.2640628483495675e-05,3.5526529245544225e-05
0,11100,11100,333.926329087466,0.0002541370049584657,5.728668111260049e-05,0.00012703851098194718,2.638639125507325e-05,4.342542524682358e-05
0,11200,11200,336.9152857810259,0.0003595467424020171,6.431936344597489e-05,0.0001443812216166407,3.4884506021626294e-05,0.00011596165131777525
0,11300,11300,339.91212160512805,0.00022144985268823802,5.3581243264488876e-05,0.0001225190208060667,1.9807299395324662e-05,2.5542292860336602e-05
0,11400,11400,342.91018756106496,0.00046533162822015584,6.281839159782976e-05,0.00015350355533882976,5.027533552492969e-05,0.00019873434212058783
0,11500,11500,345.91254318505526,0.0003302084805909544,5.750254058511928e-05,0.00015823592548258603,1.8226561223855242e-05,9.624344966141507e-05
0,11600,11600,348.90081822127104,0.0004663907748181373,0.00013324239989742637,0.00018280318181496114,4.72104838991072e-05,0.00010313469101674855
0,11700,11700,351.8905442506075,0.0003061107126995921,6.514752021757886e-05,0.00011882020771736279,2.540325112931896e-05,9.67397281783633e-05
0,11800,11800,354.88927598297596,0.0002933227806352079,5.2481227612588555e-05,0.00010753961396403611,1.529584187665023e-05,0.00011800610809586942
0,11900,11900,357.88223642110825,0.00021297627245076,4.3405267206253484e-05,0.00011835977056762204,1.7999893316300586e-05,3.321133408462629e-05
0,12000,12000,360.8844916820526,0.00030610145768150687,5.702884664060548e-05,0.00011519907275214791,2.011027027037926e-05,0.00011376327165635303
0,12100,12100,363.89005756005645,0.00029358029132708907,5.524401422007941e-05,0.00011703368363669142,2.5430646928725764e-05,9.587194654159248e-05
0,12200,12200,366.8885545954108,0.00041887935367412865,7.5676100095734e-05,0.00013762233720626682,3.7591555155813694e-05,0.00016798937576822937
0,12300,12300,369.8568429797888,0.0003105865907855332,5.6081320508383214e-05,0.0001396314473822713,2.3241354938363656e-05,9.163247887045145e-05
0,12400,12400,372.7741380408406,0.00024659588234499097,5.654228152707219e-05,0.00011144686868647113,2.414954906271305e-05,5.4457188525702804e-05
0,12500,12500,375.75144532322884,0.0001758211583364755,3.9867169107310474e-05,9.329037857241929e-05,1.2207618965476286e-05,3.0455992600764148e-05
0,12600,12600,378.71430822089314,0.00027428462635725737,4.827699376619421e-05,0.00010281767754349858,3.22926280205138e-05,9.089732338907197e-05
0,12700,12700,381.69823660701513,0.0001904876990010962,4.6434561227215454e-05,9.753373160492629e-05,8.155725481628906e-06,3.836367977783084e-05
0,12800,12800,384.6834131143987,0.0002860857639461756,6.29938585916534e-05,0.00012236727343406528,3.309247404104099e-05,6.763214332750067e-05
0,12900,12900,387.66848154366016,0.0012434490490704775,0.00028098063194192946,0.0003343313292134553,0.00014889988233335316,0.00047923723468557
0,13000,13000,390.65641593933105,0.00017629345529712737,3.8028192648198456e-05,8.061499829636887e-05,1.1008633009623736e-05,4.66416277049575e-05
0,13100,13100,393.64568167179823,0.00018264070968143642,4.0966246160678566e-05,8.577591506764293e-05,1.5837102182558738e-05,4.0061459003482014e-05
0,13200,13200,396.59816243872046,0.00018227013060823083,3.977476080763154e-05,8.345157402800396e-05,1.2692754353338387e-05,4.6351051423698664e-05
0,13300,13300,399.58030096814036,0.00018816372903529555,4.512483428698033e-05,8.655602869112045e-05,1.908074045786634e-05,3.740213287528604e-05
0,13400,13400,402.5603527650237,0.0001826744992285967,3.458099308772944e-05,7.452784484485164e-05,1.9561122826416977e-05,5.400454392656684e-05
0,13500,13500,405.5433482117951,0.00018448401533532888,3.8259233406279236e-05,8.5666477389168e-05,1.4424726032302715e-05,4.613357668858953e-05
0,13600,13600,408.5216476917267,0.00017578114056959748,4.1570881876396015e-05,7.801558240316808e-05,9.12707946554292e-06,4.706759500550106e-05
0,13700,13700,411.5129937008023,0.00023930452880449593,4.5598044380312786e-05,8.546176832169294e-05,4.317882121540606e-05,6.506589852506295e-05
0,13800,13800,414.503291644156,0.0001601516269147396,3.704501432366669e-05,7.943977107061073e-05,1.146665817941539e-05,3.2200194254983217e-05
0,13900,13900,417.4776816405356,0.0003232060116715729,6.814287917222828e-05,0.0001297483395319432,3.412762816878967e-05,9.118714660871774e-05
0,14000,14000,420.4597053490579,0.00017685593047644943,3.433468009461649e-05,9.654404129832983e-05,8.540928320144303e-06,3.743628622032702e-05
0,14100,14100,423.43807443603873,0.00018015969544649124,3.978906897827983e-05,9.45197680266574e-05,1.1051886758650653e-05,3.479896986391395e-05
0,14200,14200,426.42192938923836,0.00015666225226595998,4.816921864403412e-05,7.892870780779049e-05,1.0208240382780787e-05,1.935608815983869e-05
0,14300,14300,429.39983401075006,0.00023710355162620544,5.545071326196194e-05,0.00010614158964017406,1.4756170457985718e-05,6.075509008951485e-05
0,14400,14400,432.3802885338664,0.00037160166539251804,4.2045561713166535e-05,7.387869118247181e-05,3.425113027333282e-05,0.00022142627858556807
0,14500,14500,435.36799078062177,0.00023727878578938544,3.904330878867768e-05,6.958706944715232e-05,2.591247539385222e-05,0.00010273592488374561
0,14600,14600,438.36843452230096,0.00036473898217082024,4.115426054340787e-05,8.210285886889324e-05,1.2649051313928794e-05,0.0002288327959831804
0,14700,14700,441.36848276108503,0.0010151257738471031,0.00012973217235412449,0.00041143555426970124,8.006535063032061e-05,0.0003938926965929568
0,14800,14800,444.3702219799161,0.00014534771617036313,3.101197580690496e-05,7.21754040569067e-05,1.131793214881327e-05,3.084239870076999e-05
0,14900,14900,447.3720379322767,0.00030395592330023646,5.5395878007402644e-05,0.000113168905954808,4.3109441321576014e-05,9.228171256836504e-05
0,15000,15000,450.3848148919642,0.00012293487088754773,2.9191513021942228e-05,6.440500146709383e-05,8.41465953271836e-06,2.0923689589835703e-05
0,15100,15100,453.3886360153556,0.00014140461280476302,3.359051333973184e-05,5.63371395401191e-05,1.53176297317259e-05,3.6159333831164986e-05
0,15200,15200,456.37631722539663,0.00012753967894241214,3.320972609799355e-05,6.364064756780863e-05,9.845562090049498e-06,2.0843739548581652e-05
0,15300,15300,459.36463233828545,0.0006463047466240823,4.816854925593361e-05,0.00012945683556608856,3.2176514650927857e-05,0.0004365028580650687
0,15400,15400,462.37051171809435,0.0001644797157496214,3.0357328796526417e-05,6.641265645157546e-05,1.4063305570743978e-05,5.3646417654817924e-05
0,15500,15500,465.37068536505103,0.00024405063595622778,3.551046393113211e-05,9.178969776257873e-05,1.6980555301415734e-05,9.976992441806942e-05
0,15600,15600,468.3704356364906,0.0002320344210602343,4.730957152787596e-05,0.0001078471468645148,2.2468677343567833e-05,5.440902532427572e-05
0,15700,15700,471.37187327072024,0.00013158388901501894,3.2320182071998715e-05,5.7458586525171995e-05,9.854595191427507e-06,3.195052340743132e-05
0,15800,15800,474.3741955757141,0.00012751265603583306,3.369260230101645e-05,5.414106635726057e-05,1.2479549695854075e-05,2.719943040574435e-05
0,15900,15900,477.3334353938699,0.00041377104935236275,6.590351404156536e-05,0.00013928704720456153,2.488290556357242e-05,0.00018369758618064225
0,16000,16000,480.33320884406567,0.00015825644368305802,3.85665480280295e-05,7.232917414512485e-05,1.6989824871416204e-05,3.0370896638487466e-05
0,16100,16100,483.3282264210284,0.00016064690134953707,3.719961750903167e-05,5.5034004617482424e-05,1.5667121260776184e-05,5.27461597812362e-05
0,16200,16200,486.32548423856497,0.0002877790539059788,4.645119042834267e-05,9.545286593493074e-05,3.287268918938935e-05,0.00011300230835331604
0,16300,16300,489.32349644228816,0.0001871234126156196,4.8606449126964435e-05,0.00010284819290973246,1.1844549590023234e-05,2.3824217350920662e-05
0,16400,16400,492.32232908532023,0.00013844437489751726,3.1927211239235476e-05,7.494279270758852e-05,6.511472747661173e-06,2.506289274606388e-05
0,16500,16500,495.32190933823586,0.0004173048073425889,6.247836427064613e-05,0.00012318251538090408,9.225975372828543e-05,0.00013938418123871088
0,16600,16600,498.3223454579711,0.00013073709851596504,3.177447069901973e-05,5.732363206334412e-05,1.170832820207579e-05,2.9930664823041297e-05
0,16700,16700,501.32210625335574,0.0001259288692381233,2.6323272322770208e-05,5.641948519041762e-05,8.368288035853766e-06,3.48178218700923e-05
0,16800,16800,504.32248429208994,0.00032449705759063363,7.253342482727021e-05,0.00011133902444271371,2.7257467081653886e-05,0.00011336716124787927
0,16900,16900,507.32388957589865,0.0006634193123318255,3.957343506044708e-05,0.00010512683365959674,3.7932848499622196e-05,0.0004807861987501383
0,17000,17000,510.32049268484116,0.00030867342138662934,6.933058466529474e-05,9.915830014506355e-05,1.733248063828796e-05,0.00012285207048989832
0,17100,17100,513.3244907967746,0.00010860803013201803,2.753938315436244e-05,4.7450703277718276e-05,1.1885604180861264e-05,2.1732343157054856e-05
0,17200,17200,516.3304361365736,0.00037692702608183026,3.7888181395828724e-05,7.594638736918569e-05,1.8186707166023552e-05,0.00024490576470270753
0,17300,17300,519.332149181515,0.00019550937577150762,3.771663614315912e-05,8.152850205078721e-05,1.1970312698394991e-05,6.429393397411332e-05
0,17400,17400,522.3386731669307,0.00011983174044871703,3.89490342058707e-05,4.914199962513521e-05,4.825948053621687e-06,2.6914754926110618e-05
0,17500,17500,525.685255266726,0.00018097585416398942,4.46273734269198e-05,4.676575190387666e-05,2.3013166355667636e-05,6.656955520156771e-05
0,17600,17600,529.6604280434549,9.849660273175687e-05,3.500886305118911e-05,3.673837272799574e-05,7.874551556596998e-06,1.8874818124459125e-05
0,17700,17700,533.6487541161478,0.00014621482114307582,3.4683871490415186e-05,7.775280391797423e-05,1.2379612599033862e-05,2.1398525859694928e-05
0,17800,17800,536.7446198873222,0.0004082400701008737,7.452080899383873e-05,9.395672532264143e-05,7.226309389807284e-05,0.00016749942733440548
0,17900,17900,539.7344985902309,9.956476424122229e-05,2.539325214456767e-05,5.023021367378533e-05,7.4674012466857675e-06,1.6473895811941475e-05
0,18000,18000,542.6847643479705,0.0001873883738880977,3.162452412652783e-05,7.852452108636498e-05,1.6972475350485183e-05,6.026684422977269e-05
0,18100,18100,545.6807130798697,8.548032928956673e-05,2.541899993957486e-05,3.7563346268143505e-05,5.668081030307803e-06,1.6829899323056452e-05
0,18200,18200,548.6607576049864,0.00031537486938759685,6.067805225029588e-05,0.00015709968283772469,3.566142913768999e-05,6.193571607582271e-05
0,18300,18300,551.6544590182602,0.00010536718764342368,2.5688656023703516e-05,3.725432907231152e-05,1.1992948202532716e-05,3.043125798285473e-05
0,18400,18400,554.9992735907435,0.00010052511061076075,3.02034750347957e-05,5.4073338105808944e-05,4.210712177155074e-06,1.2037588021485135e-05
0,18500,18500,558.9594383314252,0.0001553890760987997,3.0277404221124016e-05,5.8739635278470814e-05,1.0480533092049882e-05,5.589149805018678e-05
0,18600,18600,562.9273978918791,0.00016239976685028523,2.6708756195148453e-05,6.040257721906528e-05,5.722844434785657e-06,6.956559082027525e-05
0,18700,18700,566.855860106647,0.00024988717632368207,2.691422196221538e-05,4.883687142864801e-05,1.010651612887159e-05,0.00016402955225203186
0,18800,18800,570.81576076895,0.0001059319984051399,2.6388563128421083e-05,4.5331391447689384e-05,6.889136329846224e-06,2.7322903406457044e-05
0,18900,18900,574.7939064987004,0.00034395657712593675,4.070017166668549e-05,0.00010258500697091222,2.1433814254123718e-05,0.00017923761333804578
0,19000,19000,578.7672323212028,9.382542339153588e-05,2.6105830329470336e-05,3.631408981163986e-05,9.892015441437252e-06,2.151349326595664e-05
0,19100,19100,581.9633654877543,0.00018863788864109665,4.347298454376869e-05,6.50860310997814e-05,1.6194602721952833e-05,6.388426118064672e-05
0,19200,19200,584.9521317146719,0.000122978410217911,2.5968773115891963e-05,4.696733594755642e-05,5.7648449001135305e-06,4.427745443535969e-05
0,19300,19300,587.9487726427615,0.000262497371295467,3.2641390134813264e-05,6.149730324978009e-05,1.5170339793257881e-05,0.00015318833175115287
0,19400,19400,590.9249338619411,0.00017887390276882797,2.6426176191307604e-05,4.5267621317179874e-05,1.0765788829303347e-05,9.641431825002655e-05
0,19500,19500,593.9265648759902,0.00018112169345840812,3.595379166654311e-05,7.100978109519929e-05,1.550639353808947e-05,5.8651734434533864e-05
0,19600,19600,596.9264833442867,7.466151873813942e-05,2.3348584363702685e-05,2.9966271540615708e-05,4.908799382974394e-06,1.6437863450846635e-05
0,19700,19700,599.9221275225282,0.00027191953267902136,5.1004124543396756e-05,0.00011942278069909662,3.169607589370571e-05,6.979655881877989e-05
0,19703,19703,600.0121305882931,0.0002463198034092784,4.971899761585519e-05,0.00010318926797481254,2.7279242203803733e-05,6.613229925278574e-05
